Date,Day,Lane,Time,Minimum,Mean,Maximum,# Lane Pts,% Observed
3/6/23,Monday,4,20:50,35.57,35.57,35.57,318.00,38.4
3/6/23,Monday,4,20:55,35.12,35.12,35.12,318.00,38.1
3/6/23,Monday,4,21:00,34.68,34.68,34.68,317.00,37.9
3/6/23,Monday,4,21:05,34.43,34.43,34.43,317.00,38.2
3/6/23,Monday,4,21:10,34.45,34.45,34.45,317.00,38.5
3/6/23,Monday,4,21:15,34.27,34.27,34.27,318.00,38.4
3/6/23,Monday,4,21:20,34.43,34.43,34.43,316.00,38.6
3/6/23,Monday,4,21:25,34.93,34.93,34.93,318.00,38.7
3/6/23,Monday,4,21:30,34.90,34.90,34.90,318.00,38.4
3/6/23,Monday,4,21:35,34.95,34.95,34.95,317.00,38.2
3/6/23,Monday,4,21:40,34.75,34.75,34.75,318.00,38.4
3/6/23,Monday,4,21:45,34.72,34.72,34.72,318.00,38.4
3/6/23,Monday,4,21:50,34.83,34.83,34.83,317.00,38.5
3/6/23,Monday,4,21:55,35.15,35.15,35.15,318.00,37.7
3/6/23,Monday,4,22:00,34.93,34.93,34.93,316.00,38.0
3/6/23,Monday,4,22:05,34.68,34.68,34.68,318.00,38.4
3/6/23,Monday,4,22:10,34.47,34.47,34.47,318.00,38.7
3/6/23,Monday,4,22:15,34.52,34.52,34.52,317.00,37.9
3/6/23,Monday,4,22:20,34.70,34.70,34.70,317.00,37.9
3/6/23,Monday,4,22:25,34.43,34.43,34.43,318.00,38.1
3/6/23,Monday,4,22:30,34.50,34.50,34.50,318.00,38.7
3/6/23,Monday,4,22:35,34.63,34.63,34.63,317.00,38.5
3/6/23,Monday,4,22:40,34.58,34.58,34.58,318.00,38.4
3/6/23,Monday,4,22:45,34.65,34.65,34.65,317.00,38.2
3/6/23,Monday,4,22:50,34.93,34.93,34.93,317.00,38.8
3/6/23,Monday,4,22:55,35.22,35.22,35.22,317.00,38.8
3/6/23,Monday,4,23:00,35.13,35.13,35.13,318.00,38.7
3/6/23,Monday,4,23:05,35.00,35.00,35.00,317.00,38.2
3/6/23,Monday,4,23:10,34.88,34.88,34.88,318.00,38.4
3/6/23,Monday,4,23:15,34.92,34.92,34.92,318.00,38.7
3/6/23,Monday,4,23:20,34.82,34.82,34.82,318.00,38.7
3/6/23,Monday,4,23:25,35.10,35.10,35.10,318.00,38.4
3/6/23,Monday,4,23:30,34.68,34.68,34.68,317.00,38.2
3/6/23,Monday,4,23:35,34.67,34.67,34.67,317.00,38.5
3/6/23,Monday,4,23:40,34.55,34.55,34.55,318.00,38.7
3/6/23,Monday,4,23:45,34.62,34.62,34.62,317.00,38.8
3/6/23,Monday,4,23:50,34.25,34.25,34.25,317.00,38.5
3/6/23,Monday,4,23:55,34.33,34.33,34.33,317.00,38.5
3/6/23,Monday,HOV1,00:00,31.42,31.42,31.42,317.00,38.2
3/6/23,Monday,HOV1,00:05,31.48,31.48,31.48,317.00,38.2
3/6/23,Monday,HOV1,00:10,31.55,31.55,31.55,316.00,38.3
3/6/23,Monday,HOV1,00:15,31.58,31.58,31.58,317.00,38.5
3/6/23,Monday,HOV1,00:20,31.55,31.55,31.55,317.00,38.5
3/6/23,Monday,HOV1,00:25,31.53,31.53,31.53,316.00,38.3
3/6/23,Monday,HOV1,00:30,31.65,31.65,31.65,318.00,38.7
3/6/23,Monday,HOV1,00:35,31.68,31.68,31.68,317.00,38.5
3/6/23,Monday,HOV1,00:40,31.58,31.58,31.58,318.00,38.7
3/6/23,Monday,HOV1,00:45,31.55,31.55,31.55,317.00,38.5
3/6/23,Monday,HOV1,00:50,31.67,31.67,31.67,318.00,38.4
3/6/23,Monday,HOV1,00:55,31.67,31.67,31.67,316.00,38.9
3/6/23,Monday,HOV1,01:00,31.55,31.55,31.55,317.00,38.8
3/6/23,Monday,HOV1,01:05,31.48,31.48,31.48,317.00,38.5
3/6/23,Monday,HOV1,01:10,31.48,31.48,31.48,317.00,38.2
3/6/23,Monday,HOV1,01:15,31.52,31.52,31.52,317.00,38.5
3/6/23,Monday,HOV1,01:20,31.53,31.53,31.53,318.00,38.7
3/6/23,Monday,HOV1,01:25,31.67,31.67,31.67,318.00,38.7
3/6/23,Monday,HOV1,01:30,31.68,31.68,31.68,314.00,38.2
3/6/23,Monday,HOV1,01:35,31.63,31.63,31.63,316.00,38.6
3/6/23,Monday,HOV1,01:40,31.70,31.70,31.70,318.00,38.4
3/6/23,Monday,HOV1,01:45,31.63,31.63,31.63,318.00,38.7
3/6/23,Monday,HOV1,01:50,31.60,31.60,31.60,317.00,38.8
3/6/23,Monday,HOV1,01:55,31.67,31.67,31.67,317.00,38.8
3/6/23,Monday,HOV1,02:00,31.57,31.57,31.57,318.00,38.7
3/6/23,Monday,HOV1,02:05,31.55,31.55,31.55,318.00,38.7
3/6/23,Monday,HOV1,02:10,31.53,31.53,31.53,317.00,38.8
3/6/23,Monday,HOV1,02:15,31.52,31.52,31.52,318.00,38.7
3/6/23,Monday,HOV1,02:20,31.55,31.55,31.55,318.00,38.7
3/6/23,Monday,HOV1,02:25,31.57,31.57,31.57,317.00,38.5
3/6/23,Monday,HOV1,02:30,31.58,31.58,31.58,317.00,38.8
3/6/23,Monday,HOV1,02:35,31.63,31.63,31.63,318.00,38.7
3/6/23,Monday,HOV1,02:40,31.63,31.63,31.63,317.00,38.8
3/6/23,Monday,HOV1,02:45,31.58,31.58,31.58,318.00,38.7
3/6/23,Monday,HOV1,02:50,31.60,31.60,31.60,317.00,38.2
3/6/23,Monday,HOV1,02:55,31.68,31.68,31.68,318.00,38.1
3/6/23,Monday,HOV1,03:00,31.77,31.77,31.77,317.00,37.9
3/6/23,Monday,HOV1,03:05,31.72,31.72,31.72,318.00,38.4
3/6/23,Monday,HOV1,03:10,31.72,31.72,31.72,318.00,38.4
3/6/23,Monday,HOV1,03:15,31.68,31.68,31.68,317.00,38.8
3/6/23,Monday,HOV1,03:20,31.68,31.68,31.68,316.00,38.6
3/6/23,Monday,HOV1,03:25,31.68,31.68,31.68,317.00,38.5
3/6/23,Monday,HOV1,03:30,31.62,31.62,31.62,318.00,38.7
3/6/23,Monday,HOV1,03:35,31.68,31.68,31.68,317.00,38.5
3/6/23,Monday,HOV1,03:40,31.73,31.73,31.73,316.00,38.6
3/6/23,Monday,HOV1,03:45,31.78,31.78,31.78,318.00,38.4
3/6/23,Monday,HOV1,03:50,31.73,31.73,31.73,318.00,38.4
3/6/23,Monday,HOV1,03:55,31.73,31.73,31.73,319.00,38.9
3/6/23,Monday,HOV1,04:00,31.77,31.77,31.77,317.00,39.1
3/6/23,Monday,HOV1,04:05,31.78,31.78,31.78,319.00,38.2
3/6/23,Monday,HOV1,04:10,31.80,31.80,31.80,316.00,38.9
3/6/23,Monday,HOV1,04:15,31.60,31.60,31.60,318.00,38.7
3/6/23,Monday,HOV1,04:20,31.53,31.53,31.53,317.00,38.5
3/6/23,Monday,HOV1,04:25,31.52,31.52,31.52,317.00,38.5
3/6/23,Monday,HOV1,04:30,31.43,31.43,31.43,315.00,38.1
3/6/23,Monday,HOV1,04:35,31.40,31.40,31.40,317.00,38.5
3/6/23,Monday,HOV1,04:40,31.50,31.50,31.50,316.00,38.3
3/6/23,Monday,HOV1,04:45,31.70,31.70,31.70,318.00,38.7
3/6/23,Monday,HOV1,04:50,31.55,31.55,31.55,318.00,38.7
3/6/23,Monday,HOV1,04:55,31.62,31.62,31.62,319.00,38.9
3/6/23,Monday,HOV1,05:00,31.65,31.65,31.65,319.00,38.9
3/6/23,Monday,HOV1,05:05,31.55,31.55,31.55,319.00,38.9
3/6/23,Monday,HOV1,05:10,31.58,31.58,31.58,318.00,39.0
3/6/23,Monday,HOV1,05:15,31.55,31.55,31.55,319.00,38.9
3/6/23,Monday,HOV1,05:20,31.65,31.65,31.65,317.00,38.8
3/6/23,Monday,HOV1,05:25,31.72,31.72,31.72,318.00,38.4
3/6/23,Monday,HOV1,05:30,31.78,31.78,31.78,316.00,38.3
3/6/23,Monday,HOV1,05:35,32.07,32.07,32.07,318.00,38.7
3/6/23,Monday,HOV1,05:40,32.12,32.12,32.12,319.00,38.9
3/6/23,Monday,HOV1,05:45,32.17,32.17,32.17,318.00,38.4
3/6/23,Monday,HOV1,05:50,32.22,32.22,32.22,319.00,38.2
3/6/23,Monday,HOV1,05:55,32.32,32.32,32.32,319.00,38.2
3/6/23,Monday,HOV1,06:00,32.83,32.83,32.83,320.00,39.1
3/6/23,Monday,HOV1,06:05,33.12,33.12,33.12,318.00,38.1
3/6/23,Monday,HOV1,06:10,33.27,33.27,33.27,319.00,39.2
3/6/23,Monday,HOV1,06:15,33.37,33.37,33.37,318.00,39.0
3/6/23,Monday,HOV1,06:20,33.75,33.75,33.75,320.00,39.1
3/6/23,Monday,HOV1,06:25,34.38,34.38,34.38,319.00,39.5
3/6/23,Monday,HOV1,06:30,35.20,35.20,35.20,321.00,38.9
3/6/23,Monday,HOV1,06:35,35.10,35.10,35.10,321.00,39.3
3/6/23,Monday,HOV1,06:40,35.53,35.53,35.53,321.00,39.6
3/6/23,Monday,HOV1,06:45,35.92,35.92,35.92,320.00,38.8
3/6/23,Monday,HOV1,06:50,36.48,36.48,36.48,323.00,38.7
3/6/23,Monday,HOV1,06:55,36.77,36.77,36.77,323.00,38.7
3/6/23,Monday,HOV1,07:00,36.67,36.67,36.67,323.00,37.8
3/6/23,Monday,HOV1,07:05,37.28,37.28,37.28,323.00,37.8
3/6/23,Monday,HOV1,07:10,37.77,37.77,37.77,324.00,39.8
3/6/23,Monday,HOV1,07:15,38.22,38.22,38.22,324.00,39.8
3/6/23,Monday,HOV1,07:20,38.83,38.83,38.83,324.00,37.3
3/6/23,Monday,HOV1,07:25,38.80,38.80,38.80,324.00,38.9
3/6/23,Monday,HOV1,07:30,39.72,39.72,39.72,324.00,37.0
3/6/23,Monday,HOV1,07:35,40.30,40.30,40.30,325.00,38.5
3/6/23,Monday,HOV1,07:40,40.40,40.40,40.40,326.00,39.6
3/6/23,Monday,HOV1,07:45,42.77,42.77,42.77,327.00,38.8
3/6/23,Monday,HOV1,07:50,42.98,42.98,42.98,328.00,37.8
3/6/23,Monday,HOV1,07:55,43.23,43.23,43.23,327.00,37.6
3/6/23,Monday,HOV1,08:00,43.05,43.05,43.05,328.00,38.4
3/6/23,Monday,HOV1,08:05,42.13,42.13,42.13,327.00,38.5
3/6/23,Monday,HOV1,08:10,41.23,41.23,41.23,328.00,39.6
3/6/23,Monday,HOV1,08:15,41.35,41.35,41.35,328.00,39.3
3/6/23,Monday,HOV1,08:20,41.85,41.85,41.85,326.00,40.2
3/6/23,Monday,HOV1,08:25,40.93,40.93,40.93,325.00,38.8
3/6/23,Monday,HOV1,08:30,40.42,40.42,40.42,325.00,37.2
3/6/23,Monday,HOV1,08:35,39.97,39.97,39.97,325.00,36.3
3/6/23,Monday,HOV1,08:40,40.60,40.60,40.60,322.00,38.8
3/6/23,Monday,HOV1,08:45,40.85,40.85,40.85,324.00,38.0
3/6/23,Monday,HOV1,08:50,40.23,40.23,40.23,325.00,37.5
3/6/23,Monday,HOV1,08:55,39.72,39.72,39.72,325.00,37.8
3/6/23,Monday,HOV1,09:00,38.52,38.52,38.52,325.00,38.5
3/6/23,Monday,HOV1,09:05,37.83,37.83,37.83,324.00,39.5
3/6/23,Monday,HOV1,09:10,37.93,37.93,37.93,322.00,38.5
3/6/23,Monday,HOV1,09:15,38.22,38.22,38.22,325.00,38.5
3/6/23,Monday,HOV1,09:20,38.48,38.48,38.48,323.00,37.2
3/6/23,Monday,HOV1,09:25,38.45,38.45,38.45,323.00,38.1
3/6/23,Monday,HOV1,09:30,38.67,38.67,38.67,324.00,37.3
3/6/23,Monday,HOV1,09:35,37.65,37.65,37.65,323.00,37.5
3/6/23,Monday,HOV1,09:40,37.87,37.87,37.87,323.00,37.5
3/6/23,Monday,HOV1,09:45,39.82,39.82,39.82,324.00,38.0
3/6/23,Monday,HOV1,09:50,38.35,38.35,38.35,324.00,38.0
3/6/23,Monday,HOV1,09:55,38.18,38.18,38.18,323.00,37.5
3/6/23,Monday,HOV1,10:00,38.08,38.08,38.08,324.00,37.0
3/6/23,Monday,HOV1,10:05,38.12,38.12,38.12,324.00,36.4
3/6/23,Monday,HOV1,10:10,37.93,37.93,37.93,323.00,37.2
3/6/23,Monday,HOV1,10:15,38.37,38.37,38.37,325.00,38.2
3/6/23,Monday,HOV1,10:20,38.52,38.52,38.52,324.00,37.3
3/6/23,Monday,HOV1,10:25,38.15,38.15,38.15,324.00,38.0
3/6/23,Monday,HOV1,10:30,38.02,38.02,38.02,325.00,38.5
3/6/23,Monday,HOV1,10:35,37.75,37.75,37.75,324.00,38.9
3/6/23,Monday,HOV1,10:40,38.17,38.17,38.17,324.00,37.3
3/6/23,Monday,HOV1,10:45,37.88,37.88,37.88,324.00,38.0
3/6/23,Monday,HOV1,10:50,37.65,37.65,37.65,322.00,38.5
3/6/23,Monday,HOV1,10:55,36.82,36.82,36.82,324.00,38.6
3/6/23,Monday,HOV1,11:00,36.80,36.80,36.80,324.00,38.9
3/6/23,Monday,HOV1,11:05,36.43,36.43,36.43,324.00,38.6
3/6/23,Monday,HOV1,11:10,35.68,35.68,35.68,323.00,39.6
3/6/23,Monday,HOV1,11:15,35.48,35.48,35.48,322.00,39.8
3/6/23,Monday,HOV1,11:20,35.67,35.67,35.67,323.00,39.9
3/6/23,Monday,HOV1,11:25,35.47,35.47,35.47,322.00,39.4
3/6/23,Monday,HOV1,11:30,35.17,35.17,35.17,321.00,38.0
3/6/23,Monday,HOV1,11:35,35.00,35.00,35.00,322.00,38.5
3/6/23,Monday,HOV1,11:40,35.10,35.10,35.10,321.00,38.9
3/6/23,Monday,HOV1,11:45,35.42,35.42,35.42,322.00,39.1
3/6/23,Monday,HOV1,11:50,35.48,35.48,35.48,322.00,39.1
3/6/23,Monday,HOV1,11:55,35.35,35.35,35.35,322.00,38.5
3/6/23,Monday,HOV1,12:00,35.63,35.63,35.63,322.00,39.1
3/6/23,Monday,HOV1,12:05,35.57,35.57,35.57,321.00,38.9
3/6/23,Monday,HOV1,12:10,35.72,35.72,35.72,322.00,38.5
3/6/23,Monday,HOV1,12:15,35.52,35.52,35.52,322.00,39.4
3/6/23,Monday,HOV1,12:20,35.45,35.45,35.45,322.00,39.1
3/6/23,Monday,HOV1,12:25,35.37,35.37,35.37,322.00,38.2
3/6/23,Monday,HOV1,12:30,35.35,35.35,35.35,321.00,38.3
3/6/23,Monday,HOV1,12:35,35.27,35.27,35.27,321.00,38.3
3/6/23,Monday,HOV1,12:40,35.15,35.15,35.15,321.00,37.7
3/6/23,Monday,HOV1,12:45,35.48,35.48,35.48,322.00,38.8
3/6/23,Monday,HOV1,12:50,35.48,35.48,35.48,322.00,39.1
3/6/23,Monday,HOV1,12:55,35.50,35.50,35.50,322.00,39.1
3/6/23,Monday,HOV1,13:00,35.42,35.42,35.42,320.00,39.4
3/6/23,Monday,HOV1,13:05,35.42,35.42,35.42,322.00,38.2
3/6/23,Monday,HOV1,13:10,35.40,35.40,35.40,322.00,37.6
3/6/23,Monday,HOV1,13:15,35.85,35.85,35.85,323.00,38.4
3/6/23,Monday,HOV1,13:20,36.30,36.30,36.30,323.00,38.4
3/6/23,Monday,HOV1,13:25,36.40,36.40,36.40,323.00,38.1
3/6/23,Monday,HOV1,13:30,36.12,36.12,36.12,323.00,39.0
3/6/23,Monday,HOV1,13:35,36.35,36.35,36.35,323.00,38.7
3/6/23,Monday,HOV1,13:40,36.58,36.58,36.58,324.00,38.3
3/6/23,Monday,HOV1,13:45,36.47,36.47,36.47,323.00,38.4
3/6/23,Monday,HOV1,13:50,36.28,36.28,36.28,323.00,37.8
3/6/23,Monday,HOV1,13:55,36.47,36.47,36.47,321.00,38.3
3/6/23,Monday,HOV1,14:00,36.37,36.37,36.37,324.00,38.9
3/6/23,Monday,HOV1,14:05,36.08,36.08,36.08,324.00,38.3
3/6/23,Monday,HOV1,14:10,36.17,36.17,36.17,323.00,37.5
3/6/23,Monday,HOV1,14:15,36.32,36.32,36.32,324.00,37.7
3/6/23,Monday,HOV1,14:20,37.08,37.08,37.08,324.00,38.3
3/6/23,Monday,HOV1,14:25,36.92,36.92,36.92,324.00,37.3
3/6/23,Monday,HOV1,14:30,37.27,37.27,37.27,323.00,37.2
3/6/23,Monday,HOV1,14:35,37.82,37.82,37.82,323.00,39.0
3/6/23,Monday,HOV1,14:40,38.23,38.23,38.23,327.00,37.6
3/6/23,Monday,HOV1,14:45,38.67,38.67,38.67,327.00,38.2
3/6/23,Monday,HOV1,14:50,39.10,39.10,39.10,326.00,38.7
3/6/23,Monday,HOV1,14:55,40.15,40.15,40.15,328.00,39.0
3/6/23,Monday,HOV1,15:00,41.30,41.30,41.30,328.00,41.2
3/6/23,Monday,HOV1,15:05,41.35,41.35,41.35,330.00,40.6
3/6/23,Monday,HOV1,15:10,41.30,41.30,41.30,330.00,40.6
3/6/23,Monday,HOV1,15:15,41.47,41.47,41.47,330.00,39.7
3/6/23,Monday,HOV1,15:20,41.87,41.87,41.87,330.00,39.7
3/6/23,Monday,HOV1,15:25,41.35,41.35,41.35,328.00,39.6
3/6/23,Monday,HOV1,15:30,42.18,42.18,42.18,332.00,40.1
3/6/23,Monday,HOV1,15:35,43.30,43.30,43.30,331.00,39.6
3/6/23,Monday,HOV1,15:40,44.03,44.03,44.03,331.00,38.4
3/6/23,Monday,HOV1,15:45,43.33,43.33,43.33,333.00,37.8
3/6/23,Monday,HOV1,15:50,44.77,44.77,44.77,331.00,39.0
3/6/23,Monday,HOV1,15:55,46.67,46.67,46.67,334.00,39.8
3/6/23,Monday,HOV1,16:00,46.93,46.93,46.93,334.00,39.5
3/6/23,Monday,HOV1,16:05,46.88,46.88,46.88,334.00,38.6
3/6/23,Monday,HOV1,16:10,46.10,46.10,46.10,333.00,39.0
3/6/23,Monday,HOV1,16:15,46.50,46.50,46.50,332.00,38.9
3/6/23,Monday,HOV1,16:20,46.70,46.70,46.70,332.00,39.8
3/6/23,Monday,HOV1,16:25,45.62,45.62,45.62,333.00,40.2
3/6/23,Monday,HOV1,16:30,46.00,46.00,46.00,333.00,39.9
3/6/23,Monday,HOV1,16:35,46.55,46.55,46.55,333.00,40.5
3/6/23,Monday,HOV1,16:40,46.45,46.45,46.45,334.00,40.4
3/6/23,Monday,HOV1,16:45,46.50,46.50,46.50,333.00,39.6
